,Time,LTCUSDT,BUSDUSDT
582,2023-06-04 20:31:00,95.63,0.9998
583,2023-06-04 20:32:00,95.61,0.9997
584,2023-06-04 20:33:00,95.65,0.9997
585,2023-06-04 20:34:00,95.7,0.9997
586,2023-06-04 20:35:00,95.73,0.9997
587,2023-06-04 20:36:00,95.75,0.9997
588,2023-06-04 20:37:00,95.75,0.9997
589,2023-06-04 20:38:00,95.75,0.9998
590,2023-06-04 20:39:00,95.76,0.9998
591,2023-06-04 20:40:00,95.77,0.9998
592,2023-06-04 20:41:00,95.75,0.9997
593,2023-06-04 20:42:00,95.76,0.9997
594,2023-06-04 20:43:00,95.72,0.9998
595,2023-06-04 20:44:00,95.7,0.9998
596,2023-06-04 20:45:00,95.66,0.9997
597,2023-06-04 20:46:00,95.66,0.9997
598,2023-06-04 20:47:00,95.64,0.9998
599,2023-06-04 20:48:00,95.63,0.9997
600,2023-06-04 20:49:00,95.63,0.9997
601,2023-06-04 20:50:00,95.65,0.9997
602,2023-06-04 20:51:00,95.66,0.9997
603,2023-06-04 20:52:00,95.67,0.9998
604,2023-06-04 20:53:00,95.67,0.9997
605,2023-06-04 20:54:00,95.68,0.9998
606,2023-06-04 20:55:00,95.77,0.9997
607,2023-06-04 20:56:00,95.81,0.9997
608,2023-06-04 20:57:00,95.79,0.9997
609,2023-06-04 20:58:00,95.79,0.9997
610,2023-06-04 20:59:00,95.79,0.9997
611,2023-06-04 21:00:00,95.65,0.9997
612,2023-06-04 21:01:00,95.68,0.9997
613,2023-06-04 21:02:00,95.68,0.9998
614,2023-06-04 21:03:00,95.69,0.9998
615,2023-06-04 21:04:00,95.72,0.9997
616,2023-06-04 21:05:00,95.71,0.9998
617,2023-06-04 21:06:00,95.71,0.9998
618,2023-06-04 21:07:00,95.72,0.9998
619,2023-06-04 21:08:00,95.74,0.9998
620,2023-06-04 21:09:00,95.72,0.9998
621,2023-06-04 21:10:00,95.7,0.9997
622,2023-06-04 21:11:00,95.69,0.9997
623,2023-06-04 21:12:00,95.73,0.9997
624,2023-06-04 21:13:00,95.76,0.9998
625,2023-06-04 21:14:00,95.72,0.9997
626,2023-06-04 21:15:00,95.69,0.9998
627,2023-06-04 21:16:00,95.68,0.9998
628,2023-06-04 21:17:00,95.69,0.9998
629,2023-06-04 21:18:00,95.72,0.9997
630,2023-06-04 21:19:00,95.74,0.9998
631,2023-06-04 21:20:00,95.79,0.9997
632,2023-06-04 21:21:00,95.8,0.9998
633,2023-06-04 21:22:00,95.82,0.9997
634,2023-06-04 21:23:00,95.83,0.9997
635,2023-06-04 21:24:00,95.87,0.9998
636,2023-06-04 21:25:00,95.84,0.9998
637,2023-06-04 21:26:00,95.83,0.9997
638,2023-06-04 21:27:00,95.79,0.9998
639,2023-06-04 21:28:00,95.81,0.9997
640,2023-06-04 21:29:00,95.81,0.9998
641,2023-06-04 21:30:00,95.87,0.9997
642,2023-06-04 21:31:00,95.88,0.9997
643,2023-06-04 21:32:00,95.88,0.9998
644,2023-06-04 21:33:00,95.77,0.9997
645,2023-06-04 21:34:00,95.76,0.9997
646,2023-06-04 21:35:00,95.75,0.9997
647,2023-06-04 21:36:00,95.75,0.9998
648,2023-06-04 21:37:00,95.76,0.9998
649,2023-06-04 21:38:00,95.75,0.9998
650,2023-06-04 21:39:00,95.77,0.9997
651,2023-06-04 21:40:00,95.76,0.9997
652,2023-06-04 21:41:00,95.73,0.9998
653,2023-06-04 21:42:00,95.72,0.9998
654,2023-06-04 21:43:00,95.73,0.9998
655,2023-06-04 21:44:00,95.74,0.9997
656,2023-06-04 21:45:00,95.85,0.9998
657,2023-06-04 21:46:00,95.84,0.9998
658,2023-06-04 21:47:00,95.9,0.9998
659,2023-06-04 21:48:00,95.91,0.9997
660,2023-06-04 21:49:00,95.93,0.9997
661,2023-06-04 21:50:00,95.89,0.9997
662,2023-06-04 21:51:00,95.92,0.9998
663,2023-06-04 21:52:00,95.89,0.9997
664,2023-06-04 21:53:00,95.86,0.9997
665,2023-06-04 21:54:00,95.81,0.9998
666,2023-06-04 21:55:00,95.82,0.9997
667,2023-06-04 21:56:00,95.84,0.9997
668,2023-06-04 21:57:00,95.83,0.9997
669,2023-06-04 21:58:00,95.75,0.9997
670,2023-06-04 21:59:00,95.9,0.9998
671,2023-06-04 22:00:00,95.94,0.9997
672,2023-06-04 22:01:00,95.96,0.9998
673,2023-06-04 22:02:00,95.85,0.9997
674,2023-06-04 22:03:00,95.83,0.9997
675,2023-06-04 22:04:00,95.87,0.9998
676,2023-06-04 22:05:00,95.87,0.9998
677,2023-06-04 22:06:00,95.9,0.9997
678,2023-06-04 22:07:00,95.87,0.9997
679,2023-06-04 22:08:00,95.98,0.9998
680,2023-06-04 22:09:00,96.0,0.9997
681,2023-06-04 22:10:00,96.05,0.9998
682,2023-06-04 22:11:00,96.08,0.9998
683,2023-06-04 22:12:00,96.04,0.9998
684,2023-06-04 22:13:00,96.04,0.9997
685,2023-06-04 22:14:00,96.04,0.9997
686,2023-06-04 22:15:00,96.05,0.9998
687,2023-06-04 22:16:00,96.07,0.9997
688,2023-06-04 22:17:00,96.06,0.9997
689,2023-06-04 22:18:00,96.06,0.9998
690,2023-06-04 22:19:00,95.97,0.9998
691,2023-06-04 22:20:00,95.95,0.9998
692,2023-06-04 22:21:00,95.92,0.9998
693,2023-06-04 22:22:00,95.95,0.9997
694,2023-06-04 22:23:00,95.96,0.9998
695,2023-06-04 22:24:00,95.95,0.9998
696,2023-06-04 22:25:00,95.95,0.9998
697,2023-06-04 22:26:00,95.95,0.9997
698,2023-06-04 22:27:00,95.95,0.9997
699,2023-06-04 22:28:00,95.96,0.9998
700,2023-06-04 22:29:00,95.96,0.9997
701,2023-06-04 22:30:00,95.75,0.9997
702,2023-06-04 22:31:00,95.71,0.9998
703,2023-06-04 22:32:00,95.71,0.9997
704,2023-06-04 22:33:00,95.56,0.9998
705,2023-06-04 22:34:00,95.43,0.9997
706,2023-06-04 22:35:00,95.56,0.9998
707,2023-06-04 22:36:00,95.57,0.9998
708,2023-06-04 22:37:00,95.57,0.9998
709,2023-06-04 22:38:00,95.54,0.9998
710,2023-06-04 22:39:00,95.5,0.9998
711,2023-06-04 22:40:00,95.5,0.9997
712,2023-06-04 22:41:00,95.53,0.9998
713,2023-06-04 22:42:00,95.53,0.9997
714,2023-06-04 22:43:00,95.53,0.9998
715,2023-06-04 22:44:00,95.41,0.9997
716,2023-06-04 22:45:00,95.37,0.9997
717,2023-06-04 22:46:00,95.28,0.9998
718,2023-06-04 22:47:00,95.25,0.9998
719,2023-06-04 22:48:00,95.33,0.9997
720,2023-06-04 22:49:00,95.3,0.9998
721,2023-06-04 22:50:00,95.28,0.9998
722,2023-06-04 22:51:00,95.3,0.9997
723,2023-06-04 22:52:00,95.32,0.9997
724,2023-06-04 22:53:00,95.33,0.9997
725,2023-06-04 22:54:00,95.31,0.9997
726,2023-06-04 22:55:00,95.32,0.9997
727,2023-06-04 22:56:00,95.28,0.9997
728,2023-06-04 22:57:00,95.32,0.9997
729,2023-06-04 22:58:00,95.25,0.9997
730,2023-06-04 22:59:00,95.25,0.9998
731,2023-06-04 23:00:00,95.26,0.9997
732,2023-06-04 23:01:00,95.34,0.9998
733,2023-06-04 23:02:00,95.34,0.9998
734,2023-06-04 23:03:00,95.38,0.9998
735,2023-06-04 23:04:00,95.39,0.9998
736,2023-06-04 23:05:00,95.45,0.9999
737,2023-06-04 23:06:00,95.48,0.9998
738,2023-06-04 23:07:00,95.47,0.9999
739,2023-06-04 23:08:00,95.49,0.9998
740,2023-06-04 23:09:00,95.53,0.9998
741,2023-06-04 23:10:00,95.49,0.9998
742,2023-06-04 23:11:00,95.42,0.9999
743,2023-06-04 23:12:00,95.49,0.9998
744,2023-06-04 23:13:00,95.55,0.9998
745,2023-06-04 23:14:00,95.61,0.9998
746,2023-06-04 23:15:00,95.59,0.9999
747,2023-06-04 23:16:00,95.95,0.9999
748,2023-06-04 23:17:00,96.11,0.9998
749,2023-06-04 23:18:00,96.05,0.9999
750,2023-06-04 23:19:00,96.06,0.9999
751,2023-06-04 23:20:00,95.89,0.9998
752,2023-06-04 23:21:00,95.82,0.9998
753,2023-06-04 23:22:00,96.0,0.9999
754,2023-06-04 23:23:00,95.91,0.9998
755,2023-06-04 23:24:00,95.98,0.9998
756,2023-06-04 23:25:00,95.97,0.9998
757,2023-06-04 23:26:00,95.87,0.9998
758,2023-06-04 23:27:00,95.75,0.9999
759,2023-06-04 23:28:00,95.47,0.9998
760,2023-06-04 23:29:00,95.38,0.9998
761,2023-06-04 23:30:00,95.36,0.9998
762,2023-06-04 23:31:00,95.31,0.9999
763,2023-06-04 23:32:00,95.32,0.9999
764,2023-06-04 23:33:00,95.38,0.9999
765,2023-06-04 23:34:00,95.37,0.9999
766,2023-06-04 23:35:00,95.34,0.9999
767,2023-06-04 23:36:00,95.53,0.9999
768,2023-06-04 23:37:00,95.68,0.9998
769,2023-06-04 23:38:00,95.63,0.9999
770,2023-06-04 23:39:00,95.65,0.9998
771,2023-06-04 23:40:00,95.7,0.9999
772,2023-06-04 23:41:00,95.63,0.9999
773,2023-06-04 23:42:00,95.65,0.9998
774,2023-06-04 23:43:00,95.58,0.9998
775,2023-06-04 23:44:00,95.62,0.9998
776,2023-06-04 23:45:00,95.59,0.9999
777,2023-06-04 23:46:00,95.64,0.9999
778,2023-06-04 23:47:00,95.65,0.9998
779,2023-06-04 23:48:00,95.65,0.9998
780,2023-06-04 23:49:00,95.69,0.9998
781,2023-06-04 23:50:00,95.53,0.9998
782,2023-06-04 23:51:00,95.57,0.9998
783,2023-06-04 23:52:00,95.72,0.9998
784,2023-06-04 23:53:00,95.63,0.9998
785,2023-06-04 23:54:00,95.56,0.9998
786,2023-06-04 23:55:00,95.52,0.9998
787,2023-06-04 23:56:00,95.44,0.9999
788,2023-06-04 23:57:00,95.41,0.9998
789,2023-06-04 23:58:00,95.44,0.9999
790,2023-06-04 23:59:00,95.37,0.9999
791,2023-06-05 00:00:00,95.54,0.9998
792,2023-06-05 00:01:00,95.49,0.9998
793,2023-06-05 00:02:00,95.52,0.9998
794,2023-06-05 00:03:00,95.6,0.9999
795,2023-06-05 00:04:00,95.56,0.9998
796,2023-06-05 00:05:00,95.56,0.9999
797,2023-06-05 00:06:00,95.58,0.9998
798,2023-06-05 00:07:00,95.5,0.9999
799,2023-06-05 00:08:00,95.51,0.9999
800,2023-06-05 00:09:00,95.54,0.9998
801,2023-06-05 00:10:00,95.54,0.9999
802,2023-06-05 00:11:00,95.52,0.9999
803,2023-06-05 00:12:00,95.52,0.9999
804,2023-06-05 00:13:00,95.52,0.9998
805,2023-06-05 00:14:00,95.5,0.9999
806,2023-06-05 00:15:00,95.46,0.9998
807,2023-06-05 00:16:00,95.44,0.9998
808,2023-06-05 00:17:00,95.47,0.9999
809,2023-06-05 00:18:00,95.46,0.9999
810,2023-06-05 00:19:00,95.4,0.9998
811,2023-06-05 00:20:00,95.39,0.9998
812,2023-06-05 00:21:00,95.41,0.9999
813,2023-06-05 00:22:00,95.35,0.9999
814,2023-06-05 00:23:00,94.96,0.9999
815,2023-06-05 00:24:00,94.76,0.9998
816,2023-06-05 00:25:00,94.74,0.9998
817,2023-06-05 00:26:00,94.55,0.9998
818,2023-06-05 00:27:00,94.59,0.9998
819,2023-06-05 00:28:00,94.5,0.9998
820,2023-06-05 00:29:00,94.32,0.9998
821,2023-06-05 00:30:00,94.49,0.9998
822,2023-06-05 00:31:00,94.49,0.9999
823,2023-06-05 00:32:00,94.64,0.9998
824,2023-06-05 00:33:00,94.58,0.9998
825,2023-06-05 00:34:00,94.66,0.9998
826,2023-06-05 00:35:00,94.56,0.9998
827,2023-06-05 00:36:00,94.6,0.9998
828,2023-06-05 00:37:00,94.62,0.9998
829,2023-06-05 00:38:00,94.66,0.9998
830,2023-06-05 00:39:00,94.69,0.9999
831,2023-06-05 00:40:00,94.62,0.9998
832,2023-06-05 00:41:00,94.57,0.9998
833,2023-06-05 00:42:00,94.61,0.9998
834,2023-06-05 00:43:00,94.6,0.9998
835,2023-06-05 00:44:00,94.7,0.9998
836,2023-06-05 00:45:00,94.6,0.9998
837,2023-06-05 00:46:00,94.37,0.9999
838,2023-06-05 00:47:00,94.03,0.9998
839,2023-06-05 00:48:00,94.22,0.9998
840,2023-06-05 00:49:00,94.31,0.9999
841,2023-06-05 00:50:00,94.18,0.9998
842,2023-06-05 00:51:00,94.17,0.9999
843,2023-06-05 00:52:00,94.22,0.9998
844,2023-06-05 00:53:00,94.24,0.9998
845,2023-06-05 00:54:00,94.19,0.9998
846,2023-06-05 00:55:00,94.11,0.9998
847,2023-06-05 00:56:00,94.22,0.9998
848,2023-06-05 00:57:00,94.24,0.9998
849,2023-06-05 00:58:00,94.24,0.9998
850,2023-06-05 00:59:00,94.19,0.9998
851,2023-06-05 01:00:00,94.06,0.9999
852,2023-06-05 01:01:00,94.01,0.9998
853,2023-06-05 01:02:00,94.02,0.9999
854,2023-06-05 01:03:00,94.14,0.9999
855,2023-06-05 01:04:00,94.11,0.9998
856,2023-06-05 01:05:00,93.93,0.9998
857,2023-06-05 01:06:00,93.98,0.9999
858,2023-06-05 01:07:00,94.14,0.9999
859,2023-06-05 01:08:00,94.35,0.9998
860,2023-06-05 01:09:00,94.43,0.9999
861,2023-06-05 01:10:00,94.38,0.9998
862,2023-06-05 01:11:00,94.4,0.9998
863,2023-06-05 01:12:00,94.37,0.9998
864,2023-06-05 01:13:00,94.34,0.9998
865,2023-06-05 01:14:00,94.27,0.9998
866,2023-06-05 01:15:00,94.21,0.9998
867,2023-06-05 01:16:00,94.17,0.9998
868,2023-06-05 01:17:00,94.12,0.9999
869,2023-06-05 01:18:00,94.18,0.9999
870,2023-06-05 01:19:00,94.13,0.9999
871,2023-06-05 01:20:00,94.01,0.9999
872,2023-06-05 01:21:00,94.18,0.9998
873,2023-06-05 01:22:00,94.25,0.9999
874,2023-06-05 01:23:00,94.44,0.9999
875,2023-06-05 01:24:00,94.47,0.9998
876,2023-06-05 01:25:00,94.4,0.9999
877,2023-06-05 01:26:00,94.48,0.9998
878,2023-06-05 01:27:00,94.34,0.9998
879,2023-06-05 01:28:00,94.43,0.9998
880,2023-06-05 01:29:00,94.52,0.9999
881,2023-06-05 01:30:00,94.4,0.9998
882,2023-06-05 01:31:00,94.35,0.9998
883,2023-06-05 01:32:00,94.5,0.9998
884,2023-06-05 01:33:00,94.47,0.9999
885,2023-06-05 01:34:00,94.54,0.9998
886,2023-06-05 01:35:00,94.44,0.9999
887,2023-06-05 01:36:00,94.49,0.9998
888,2023-06-05 01:37:00,94.49,0.9998
889,2023-06-05 01:38:00,94.5,0.9998
890,2023-06-05 01:39:00,94.48,0.9999
891,2023-06-05 01:40:00,94.4,0.9998
892,2023-06-05 01:41:00,94.33,0.9998
893,2023-06-05 01:42:00,94.22,0.9999
894,2023-06-05 01:43:00,94.22,0.9999
895,2023-06-05 01:44:00,94.32,0.9998
896,2023-06-05 01:45:00,94.14,0.9999
897,2023-06-05 01:46:00,94.05,0.9998
898,2023-06-05 01:47:00,93.7,0.9999
899,2023-06-05 01:48:00,93.75,0.9998
900,2023-06-05 01:49:00,93.81,0.9999
901,2023-06-05 01:50:00,93.61,0.9998
902,2023-06-05 01:51:00,93.8,0.9998
903,2023-06-05 01:52:00,93.82,0.9999
904,2023-06-05 01:53:00,93.8,0.9998
905,2023-06-05 01:54:00,93.81,0.9998
906,2023-06-05 01:55:00,93.62,0.9999
907,2023-06-05 01:56:00,93.72,0.9998
908,2023-06-05 01:57:00,93.72,0.9998
909,2023-06-05 01:58:00,93.78,0.9999
910,2023-06-05 01:59:00,93.75,0.9998
911,2023-06-05 02:00:00,93.54,0.9998
912,2023-06-05 02:01:00,93.53,0.9998
913,2023-06-05 02:02:00,93.55,0.9999
914,2023-06-05 02:03:00,93.71,0.9998
915,2023-06-05 02:04:00,93.76,0.9999
916,2023-06-05 02:05:00,93.73,0.9999
917,2023-06-05 02:06:00,93.72,0.9998
918,2023-06-05 02:07:00,93.73,0.9998
919,2023-06-05 02:08:00,93.71,0.9999
920,2023-06-05 02:09:00,93.75,0.9999
921,2023-06-05 02:10:00,93.74,0.9999
922,2023-06-05 02:11:00,93.68,0.9998
923,2023-06-05 02:12:00,93.57,0.9999
924,2023-06-05 02:13:00,93.43,0.9998
925,2023-06-05 02:14:00,93.43,0.9999
926,2023-06-05 02:15:00,93.28,0.9998
927,2023-06-05 02:16:00,92.61,0.9998
928,2023-06-05 02:17:00,93.1,0.9998
929,2023-06-05 02:18:00,93.23,0.9998
930,2023-06-05 02:19:00,93.31,0.9999
931,2023-06-05 02:20:00,93.13,0.9999
932,2023-06-05 02:21:00,93.23,0.9999
933,2023-06-05 02:22:00,93.26,0.9998
934,2023-06-05 02:23:00,93.3,0.9998
935,2023-06-05 02:24:00,93.33,0.9998
936,2023-06-05 02:25:00,93.35,0.9999
937,2023-06-05 02:26:00,93.36,0.9999
938,2023-06-05 02:27:00,93.35,0.9998
939,2023-06-05 02:28:00,93.32,0.9998
940,2023-06-05 02:29:00,93.36,0.9998
941,2023-06-05 02:30:00,93.21,0.9998
942,2023-06-05 02:31:00,93.3,0.9999
943,2023-06-05 02:32:00,93.34,0.9998
944,2023-06-05 02:33:00,93.4,0.9999
945,2023-06-05 02:34:00,93.42,0.9998
946,2023-06-05 02:35:00,93.26,0.9999
947,2023-06-05 02:36:00,93.29,0.9999
948,2023-06-05 02:37:00,93.23,0.9997
949,2023-06-05 02:38:00,93.31,0.9997
950,2023-06-05 02:39:00,93.31,0.9997
951,2023-06-05 02:40:00,93.31,0.9998
952,2023-06-05 02:41:00,93.18,0.9997
953,2023-06-05 02:42:00,93.27,0.9997
954,2023-06-05 02:43:00,93.33,0.9998
955,2023-06-05 02:44:00,93.32,0.9997
956,2023-06-05 02:45:00,93.25,0.9998
957,2023-06-05 02:46:00,93.37,0.9998
958,2023-06-05 02:47:00,93.45,0.9997
959,2023-06-05 02:48:00,93.51,0.9998
960,2023-06-05 02:49:00,93.56,0.9998
961,2023-06-05 02:50:00,93.58,0.9997
962,2023-06-05 02:51:00,93.63,0.9998
963,2023-06-05 02:52:00,93.6,0.9998
964,2023-06-05 02:53:00,93.6,0.9998
965,2023-06-05 02:54:00,93.66,0.9998
966,2023-06-05 02:55:00,93.59,0.9998
967,2023-06-05 02:56:00,93.62,0.9998
968,2023-06-05 02:57:00,93.59,0.9998
969,2023-06-05 02:58:00,93.67,0.9998
970,2023-06-05 02:59:00,93.7,0.9998
971,2023-06-05 03:00:00,93.63,0.9998
972,2023-06-05 03:01:00,93.69,0.9998
973,2023-06-05 03:02:00,93.72,0.9998
974,2023-06-05 03:03:00,93.77,0.9998
975,2023-06-05 03:04:00,93.82,0.9997
976,2023-06-05 03:05:00,93.84,0.9998
977,2023-06-05 03:06:00,93.84,0.9998
978,2023-06-05 03:07:00,93.87,0.9998
979,2023-06-05 03:08:00,93.89,0.9997
980,2023-06-05 03:09:00,93.9,0.9998
981,2023-06-05 03:10:00,93.79,0.9997
982,2023-06-05 03:11:00,93.84,0.9997
983,2023-06-05 03:12:00,93.85,0.9997
984,2023-06-05 03:13:00,93.84,0.9998
985,2023-06-05 03:14:00,93.82,0.9997
986,2023-06-05 03:15:00,93.82,0.9997
987,2023-06-05 03:16:00,93.84,0.9997
988,2023-06-05 03:17:00,93.84,0.9997
989,2023-06-05 03:18:00,93.84,0.9997
990,2023-06-05 03:19:00,93.87,0.9997
991,2023-06-05 03:20:00,93.82,0.9997
992,2023-06-05 03:21:00,93.84,0.9998
993,2023-06-05 03:22:00,93.84,0.9997
994,2023-06-05 03:23:00,93.9,0.9998
995,2023-06-05 03:24:00,93.87,0.9998
996,2023-06-05 03:25:00,93.88,0.9997
997,2023-06-05 03:26:00,93.87,0.9998
998,2023-06-05 03:27:00,93.88,0.9998
999,2023-06-05 03:28:00,93.96,0.9997
1000,2023-06-05 03:29:00,94.0,0.9998
1001,2023-06-05 03:30:00,93.94,0.9997
1002,2023-06-05 03:31:00,93.97,0.9998
1003,2023-06-05 03:32:00,93.93,0.9998
1004,2023-06-05 03:33:00,93.86,0.9997
1005,2023-06-05 03:34:00,93.69,0.9997
1006,2023-06-05 03:35:00,93.63,0.9997
1007,2023-06-05 03:36:00,93.7,0.9998
1008,2023-06-05 03:37:00,93.72,0.9997
1009,2023-06-05 03:38:00,93.59,0.9997
1010,2023-06-05 03:39:00,93.59,0.9997
1011,2023-06-05 03:40:00,93.53,0.9998
1012,2023-06-05 03:41:00,93.56,0.9997
1013,2023-06-05 03:42:00,93.51,0.9997
1014,2023-06-05 03:43:00,93.45,0.9997
1015,2023-06-05 03:44:00,93.42,0.9998
1016,2023-06-05 03:45:00,93.28,0.9997
1017,2023-06-05 03:46:00,93.16,0.9997
1018,2023-06-05 03:47:00,93.12,0.9998
1019,2023-06-05 03:48:00,93.11,0.9998
1020,2023-06-05 03:49:00,93.15,0.9997
1021,2023-06-05 03:50:00,93.09,0.9997
1022,2023-06-05 03:51:00,93.06,0.9997
1023,2023-06-05 03:52:00,93.1,0.9997
1024,2023-06-05 03:53:00,92.82,0.9998
1025,2023-06-05 03:54:00,92.75,0.9997
1026,2023-06-05 03:55:00,92.83,0.9997
1027,2023-06-05 03:56:00,92.89,0.9997
1028,2023-06-05 03:57:00,92.76,0.9997
1029,2023-06-05 03:58:00,92.59,0.9998
1030,2023-06-05 03:59:00,92.69,0.9997
1031,2023-06-05 04:00:00,92.56,0.9998
1032,2023-06-05 04:01:00,92.35,0.9997
1033,2023-06-05 04:02:00,92.55,0.9997
1034,2023-06-05 04:03:00,92.46,0.9998
1035,2023-06-05 04:04:00,92.51,0.9997
1036,2023-06-05 04:05:00,92.56,0.9998
1037,2023-06-05 04:06:00,92.49,0.9998
1038,2023-06-05 04:07:00,92.65,0.9998
1039,2023-06-05 04:08:00,92.7,0.9997
1040,2023-06-05 04:09:00,92.72,0.9997
1041,2023-06-05 04:10:00,92.61,0.9998
1042,2023-06-05 04:11:00,92.65,0.9998
1043,2023-06-05 04:12:00,92.7,0.9998
1044,2023-06-05 04:13:00,92.79,0.9997
1045,2023-06-05 04:14:00,92.82,0.9997
1046,2023-06-05 04:15:00,92.83,0.9998
1047,2023-06-05 04:16:00,92.83,0.9997
1048,2023-06-05 04:17:00,92.9,0.9997
1049,2023-06-05 04:18:00,92.98,0.9997
1050,2023-06-05 04:19:00,93.08,0.9998
1051,2023-06-05 04:20:00,92.84,0.9997
1052,2023-06-05 04:21:00,92.98,0.9997
1053,2023-06-05 04:22:00,93.02,0.9997
1054,2023-06-05 04:23:00,93.15,0.9998
1055,2023-06-05 04:24:00,93.22,0.9998
1056,2023-06-05 04:25:00,93.2,0.9998
1057,2023-06-05 04:26:00,93.15,0.9998
1058,2023-06-05 04:27:00,93.12,0.9997
1059,2023-06-05 04:28:00,93.15,0.9998
1060,2023-06-05 04:29:00,93.25,0.9997
1061,2023-06-05 04:30:00,93.0,0.9998
1062,2023-06-05 04:31:00,93.09,0.9997
1063,2023-06-05 04:32:00,93.05,0.9997
1064,2023-06-05 04:33:00,93.05,0.9997
1065,2023-06-05 04:34:00,93.07,0.9998
1066,2023-06-05 04:35:00,93.08,0.9997
1067,2023-06-05 04:36:00,93.01,0.9997
1068,2023-06-05 04:37:00,92.92,0.9998
1069,2023-06-05 04:38:00,92.84,0.9997
1070,2023-06-05 04:39:00,92.9,0.9997
1071,2023-06-05 04:40:00,92.9,0.9997
1072,2023-06-05 04:41:00,92.92,0.9998
1073,2023-06-05 04:42:00,92.94,0.9998
1074,2023-06-05 04:43:00,93.0,0.9998
1075,2023-06-05 04:44:00,93.02,0.9997
1076,2023-06-05 04:45:00,92.91,0.9997
1077,2023-06-05 04:46:00,92.74,0.9998
1078,2023-06-05 04:47:00,92.86,0.9997
1079,2023-06-05 04:48:00,92.93,0.9998
1080,2023-06-05 04:49:00,92.93,0.9998
1081,2023-06-05 04:50:00,92.85,0.9997
1082,2023-06-05 04:51:00,92.91,0.9998
1083,2023-06-05 04:52:00,92.92,0.9997
1084,2023-06-05 04:53:00,92.87,0.9997
1085,2023-06-05 04:54:00,92.88,0.9998
1086,2023-06-05 04:55:00,92.84,0.9998
1087,2023-06-05 04:56:00,92.9,0.9998
1088,2023-06-05 04:57:00,92.88,0.9998
1089,2023-06-05 04:58:00,92.91,0.9997
1090,2023-06-05 04:59:00,92.89,0.9998
1091,2023-06-05 05:00:00,92.82,0.9998
1092,2023-06-05 05:01:00,92.8,0.9998
1093,2023-06-05 05:02:00,92.88,0.9997
1094,2023-06-05 05:03:00,92.97,0.9998
1095,2023-06-05 05:04:00,93.0,0.9997
1096,2023-06-05 05:05:00,93.01,0.9997
1097,2023-06-05 05:06:00,93.08,0.9998
1098,2023-06-05 05:07:00,93.09,0.9997
1099,2023-06-05 05:08:00,93.11,0.9997
1100,2023-06-05 05:09:00,93.06,0.9997
1101,2023-06-05 05:10:00,93.0,0.9998
1102,2023-06-05 05:11:00,93.01,0.9997
1103,2023-06-05 05:12:00,93.1,0.9998
1104,2023-06-05 05:13:00,93.07,0.9998
1105,2023-06-05 05:14:00,93.11,0.9998
1106,2023-06-05 05:15:00,93.08,0.9998
1107,2023-06-05 05:16:00,93.09,0.9998
1108,2023-06-05 05:17:00,93.12,0.9997
1109,2023-06-05 05:18:00,93.12,0.9998
1110,2023-06-05 05:19:00,93.17,0.9998
1111,2023-06-05 05:20:00,93.06,0.9997
1112,2023-06-05 05:21:00,93.07,0.9998
1113,2023-06-05 05:22:00,93.08,0.9997
1114,2023-06-05 05:23:00,93.08,0.9997
1115,2023-06-05 05:24:00,93.14,0.9998
1116,2023-06-05 05:25:00,93.13,0.9997
1117,2023-06-05 05:26:00,93.17,0.9997
1118,2023-06-05 05:27:00,93.18,0.9997
1119,2023-06-05 05:28:00,93.2,0.9997
1120,2023-06-05 05:29:00,93.17,0.9997
1121,2023-06-05 05:30:00,93.2,0.9998
1122,2023-06-05 05:31:00,93.24,0.9997
1123,2023-06-05 05:32:00,93.23,0.9998
1124,2023-06-05 05:33:00,93.19,0.9997
1125,2023-06-05 05:34:00,93.19,0.9997
1126,2023-06-05 05:35:00,93.08,0.9997
1127,2023-06-05 05:36:00,93.1,0.9997
1128,2023-06-05 05:37:00,93.1,0.9997
1129,2023-06-05 05:38:00,93.06,0.9997
1130,2023-06-05 05:39:00,93.01,0.9997
1131,2023-06-05 05:40:00,92.99,0.9998
1132,2023-06-05 05:41:00,93.03,0.9997
1133,2023-06-05 05:42:00,93.07,0.9997
1134,2023-06-05 05:43:00,93.03,0.9997
1135,2023-06-05 05:44:00,93.01,0.9997
1136,2023-06-05 05:45:00,92.98,0.9998
1137,2023-06-05 05:46:00,92.98,0.9997
1138,2023-06-05 05:47:00,92.96,0.9997
1139,2023-06-05 05:48:00,92.94,0.9997
1140,2023-06-05 05:49:00,92.88,0.9997
1141,2023-06-05 05:50:00,92.91,0.9997
1142,2023-06-05 05:51:00,92.78,0.9997
1143,2023-06-05 05:52:00,92.95,0.9998
1144,2023-06-05 05:53:00,92.99,0.9997
1145,2023-06-05 05:54:00,92.92,0.9997
1146,2023-06-05 05:55:00,92.89,0.9997
1147,2023-06-05 05:56:00,92.96,0.9997
1148,2023-06-05 05:57:00,92.98,0.9998
1149,2023-06-05 05:58:00,93.03,0.9998
1150,2023-06-05 05:59:00,93.05,0.9997
1151,2023-06-05 06:00:00,92.99,0.9998
1152,2023-06-05 06:01:00,92.93,0.9997
1153,2023-06-05 06:02:00,92.9,0.9998
1154,2023-06-05 06:03:00,92.88,0.9998
1155,2023-06-05 06:04:00,92.85,0.9997
1156,2023-06-05 06:05:00,92.82,0.9997
